,name,domain,year founded,industry,size range,city, state,country,linkedin url,current employee estimate,total employee estimate,Score,reviews,salaries,interviews,KMT,market_cap,enterprise_value,trailing_pe,forward_pe,peg_ratio_5,price_sales,price_book,enterprise_value_revenue,enterprise_value_ebitda,profit_margin,operating_margin,return_on_assets,return_on_equity,revenue,revenue_per_share,quarterly_revenue_share,gross_profit,ebitda,net_income_avi_to_common,diluted_eps,quarterly_earnings_growth,total_cash,total_cash_per_share,total_dept,total_dept_per_equity,operating_cash_flow,leveraged_free_cash_flow,stock_beta_3y,stock 52_week,stock_sp500_52_week,stock_52_week_high,stock_52_week_low
5145322,axial,axial.net,2010.0,internet,51 - 200,new york, new york, united states,united states,linkedin.com/company/axial,56,218,3.7,62,59,15,EVTN,1290000.0,918120.0,NaN,NaN,NaN,0.96,NaN,0.69,-3.35,-0.2541,-0.23929999999999998,-0.0935,NaN,1330000.0,0.04,11.214,605490.0,-274360.0,-339150.0,-0.009,NaN,588040.0,0.02,522090.00000000006,NaN,-303300.0,-155150.0,1.04,-0.5417000000000001,0.1325,0.1,0.02
2117542,mro,mrocorp.com,2002.0,hospital & health care,201 - 500,norristown, pennsylvania, united states,united states,linkedin.com/company/mro,200,339,3.5,61,46,16,MRO,9500000000.0,14870000000.0,10.91,25.8,0.52,1.85,0.77,2.9,4.25,0.1734,0.16699999999999998,NaN,NaN,5130000000.0,6.29,-0.214,4630000000.0,3500000000.0,890000000.0,1.09,-0.35,961000000.0,1.2,5760000000.0,47.58,NaN,NaN,2.28,-0.29969999999999997,0.1325,18.93,11.06
1997669,deca,kincommunity.com,2007.0,internet,201 - 500,santa monica, california, united states,united states,linkedin.com/company/deca,197,248,4.2,61,27,5,NEXT,751150000.0,805240000.0,NaN,-17.83,-24.83,NaN,15.88,NaN,-23.25,0.0,0.0,-0.1229,-0.2303,NaN,NaN,NaN,NaN,-34640000.0,-44010000.0,-0.41,NaN,44220000.0,0.37,1520000.0,1.12,-43920000.0,-55060000.0,-0.25,0.3015,0.1325,6.75,3.15
6141223,reval,reval.com,1999.0,information technology and services,501 - 1000,new york, new york, united states,united states,linkedin.com/company/reval,252,697,3.0,112,194,29,TREVF,121540000.0,155150000.0,NaN,NaN,NaN,0.34,0.27,0.44,2.32,-0.7631999999999999,-0.196,-0.04650000000000001,-0.4746,354650000.0,0.43,0.192,145290000.0,66890000.0,-270680000.0,-0.334,NaN,35970000.0,0.05,73290000.0,16.22,125870000.0,61690000.0,3.01,-0.5694,0.1325,0.39,0.13
6641210,ids,idsplc.com,1977.0,medical devices,501 - 1000,tyne and wear, gateshead, united kingdom,united kingdom,linkedin.com/company/ids,412,652,4.4,79,29,7,ALTM,617370000.0,2190000000.0,NaN,17.27,-0.98,5.2,0.32,18.47,56.66,-0.2439,0.0384,0.0015,-0.002,118690000.0,1.25,0.337,22830000.0,38690000.0,-5420000.0,-0.293,NaN,2590000.0,0.04,254340000.0,11.39,40100000.0,-432260000.0,NaN,-0.7720999999999999,0.1325,10.48,1.81
6000721,title,title.lt,2008.0,internet,51 - 200,kaunas, kauno apskritis, lithuania,lithuania,linkedin.com/company/title,43,50,4.0,65,50,13,ITIC,304740000.0,243650000.0,15.14,NaN,NaN,1.87,1.56,1.5,8.73,0.1241,0.1577,0.0603,0.1033,162880000.0,86.25,-0.006999999999999999,90830000.0,27920000.0,20210000.0,10.66,-0.252,65709999.99999999,34.79,4620000.0,2.36,19020000.0,26460000.0,0.56,-0.121,0.1325,198.5,134.04
3960448,busey,busey.com,1868.0,banking,501 - 1000,champaign, illinois, united states,united states,linkedin.com/company/busey,437,920,3.4,64,110,7,BUSE,1480000000.0,1470000000.0,14.47,12.6,2.39,3.94,1.22,3.92,NaN,0.2658,0.4217,0.0113,0.0911,374980000.0,7.03,0.23399999999999999,326970000.0,NaN,99670000.0,1.86,-0.076,543280000.0,9.87,515929999.99999994,NaN,107730000.0,NaN,0.97,-0.024399999999999998,0.1325,28.98,23.13
1976581,ivy,ivy.com,2013.0,consumer services,201 - 500,new york, new york, united states,united states,linkedin.com/company/ivyconnect,123,326,3.0,63,43,55,IVH,222870000.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0275,0.1325,13.91,11.68
584475,the bancorp,thebancorp.com,2000.0,banking,501 - 1000,wilmington, delaware, united states,united states,linkedin.com/company/the-bancorp,356,876,2.4,62,133,12,TBBK,633390000.0,681860000.0,11.43,9.85,0.91,2.71,1.33,2.92,NaN,0.2433,0.35619999999999996,0.011699999999999999,0.1244,233580000.0,4.12,-0.41600000000000004,271480000.0,NaN,54470000.0,0.99,-0.667,24070000.0,0.42,55450000.0,NaN,-176960000.0,NaN,1.25,0.10640000000000001,0.1325,11.76,7.64
3694815,mental,mentaltea.com,2014.0,retail,1 - 10,fort worth, texas, united states,united states,linkedin.com/company/mental,1,1,4.0,61,51,14,DRTT,278780000.0,257779999.99999997,NaN,NaN,NaN,1.06,NaN,0.98,8.39,0.011399999999999999,0.09390000000000001,0.0861,0.0233,263720000.00000003,3.12,-0.115,149820000.0,30720000.0,3000000.0,NaN,NaN,56640000.0,0.67,22270000.0,17.23,37460000.0,25000000.0,1.61,-0.3122,0.1325,6.9,3.11
4552510,innovative,innovativei.com,1993.0,marketing and advertising,51 - 200,indianapolis, indiana, united states,united states,linkedin.com/company/innovative,74,125,4.0,61,19,38,ISSC,76090000.0,53530000.0,225.0,NaN,1.58,4.64,2.16,3.26,79.51,0.026699999999999998,0.0129,0.0034999999999999996,0.0126,16420000.000000002,0.97,0.354,6540000.0,673180.0,438800.0,0.02,NaN,22560000.0,1.33,NaN,NaN,1770000.0,1380000.0,-0.15,1.0046,0.1325,5.94,2.02
4950333,regional health,regionalhealth.com,1973.0,hospital & health care,1001 - 5000,rapid city, south dakota, united states,united states,linkedin.com/company/regional-health,727,1189,3.1,60,94,14,RHE,2550000.0,160460000.0,NaN,NaN,NaN,0.12,NaN,7.44,19.23,-0.3343,0.196,0.0222,-0.9218000000000001,21570000.0,12.74,0.644,17280000.0,8350000.0,-16649999.999999998,-9.39,NaN,1170000.0,0.7,97040000.0,1887.96,1640000.0,3670000.0,-0.31,-0.34340000000000004,0.1325,5.3,0.72
2481993,duke,dukeprint.com,1974.0,printing,51 - 200,eastlake, ohio, united states,united states,linkedin.com/company/duke_321900,66,77,3.9,60,36,6,DRE,12810000000.0,16500000000.0,31.08,59.05,8.54,12.53,2.57,16.14,31.36,0.3972,0.252,0.02,0.08380000000000001,1020000000.0,2.84,0.039,603260000.0,526260000.0,403510000.0,1.12,3.273,121230000.0,0.33,2850000000.0,56.85,516840000.00000006,579700000.0,0.68,0.2323,0.1325,36.04,24.67
5315117,centric,werkenbijcentric.eu,1992.0,information technology and services,5001 - 10000,gouda, south holland, netherlands,netherlands,linkedin.com/company/centric,1910,5887,3.4,60,78,38,CTRC,123350000.0,1710000000.0,NaN,NaN,NaN,0.08,NaN,1.16,28.05,-0.1867,-0.0015,-0.0012,NaN,1470000000.0,33.51,10.767000000000001,184330000.0,60870000.0,-277650000.0,-6.313,NaN,14300000.0,0.24,1600000000.0,NaN,-843700000.0,78370000.0,1.03,-0.6377,0.1325,6.0,1.91
3474054,bold,bold.com,2004.0,internet,501 - 1000,san francisco, california, united states,puerto rico,linkedin.com/company/bold-workplace,188,266,3.6,106,53,60,BOLD,1240000000.0,933800000.0,NaN,-6.42,-0.49,NaN,3.23,NaN,-5.5,0.0,0.0,-0.2842,-0.5057,NaN,NaN,NaN,NaN,-169760000.0,-175490000.0,-3.99,NaN,351460000.0,7.68,29890000.0,7.8,-147400000.0,-88240000.0,1.77,0.187,0.1325,41.65,17.95
2532093,tns,tnsglobal.com,1997.0,market research,5001 - 10000,london, greater london, united kingdom,united kingdom,linkedin.com/company/t-n-s,3865,17346,2.7,85,137,14,NUAN,4670000000.0,5940000000.0,67.33,16.36,1.74,2.29,2.28,2.91,13.82,0.0346,0.12480000000000001,0.029900000000000003,-0.006999999999999999,2040000000.0,7.15,-0.001,1230000000.0,429880000.0,-13320000.0,0.24,NaN,673360000.0,2.36,1920000000.0,94.16,446600000.0,305090000.0,0.91,0.1175,0.1325,16.59,10.97
2741528,search,searchinc.com,1993.0,environmental services,201 - 500,newberry, florida, united states,united states,linkedin.com/company/southeastern-archaeological-research-inc-,113,199,3.1,84,88,12,ACMR,261970000.00000003,269220000.0,15.58,17.49,0.72,2.52,2.87,2.6,15.64,0.1661,0.1598,0.07690000000000001,0.2094,103760000.0,6.37,0.442,34450000.0,17210000.0,17240000.0,0.93,1.2790000000000001,47260000.0,2.62,19870000.0,16.81,NaN,NaN,-0.63,0.2977,0.1325,21.88,9.02
5744266,barnes,barnes-international.com,1997.0,real estate,501 - 1000,paris, île-de-france, france,france,linkedin.com/company/barnes_realty,255,456,3.1,80,77,15,B,3040000000.0,3880000000.0,19.87,17.54,1.83,2.02,2.51,2.58,11.72,0.1038,0.154,0.0574,0.1292,1510000000.0,29.31,0.008,532370000.0,331380000.0,156210000.0,3.02,0.17,80470000.0,1.59,909900000.0,75.15,240590000.0,164030000.0,1.42,0.014499999999999999,0.1325,62.2,42.39
2769516,interdigital,interdigital.es,1997.0,internet,51 - 200,barcelona, catalonia, spain,spain,linkedin.com/company/interdigital,21,75,2.8,80,83,10,IDCC,1770000000.0,1330000000.0,234.32,44.83,8.07,6.07,2.27,4.57,14.48,0.0277,0.056100000000000004,0.006,0.0042,292090000.0,9.05,-0.034,183320000.0,92080000.0,8090000.0,0.24,-0.897,947620000.0,30.44,459020000.0,57.14,42150000.0,33630000.0,0.99,-0.2433,0.1325,76.9,47.02
3113814,stant,stant.com.br,2013.0,construction,11 - 50,maceio, alagoas, brazil,brazil,linkedin.com/company/stant,11,15,2.4,72,50,9,STN,2900000000.0,2910000000.0,56.81,14.46,1.46,NaN,2.07,NaN,NaN,0.0387,0.0,0.0429,0.0913,NaN,NaN,0.124,1820000000.0,NaN,NaN,0.46,NaN,NaN,NaN,NaN,88.83,NaN,NaN,1.05,0.1493,0.1325,27.02,20.22
2703065,pra,pra.com.au,2004.0,staffing and recruiting,51 - 200,sydney, new south wales, australia,australia,linkedin.com/company/pra,89,213,4.1,64,55,6,BPRAP,1850000000.0,17660000000.0,229.19,NaN,NaN,1.18,2.43,11.24,19.19,0.0131,0.2957,0.0151,0.0127,1570000000.0,20.1,-0.253,1480000000.0,919960000.0,8680000.0,0.11,NaN,189210000.0,2.62,14510000000.0,625.72,NaN,NaN,NaN,0.0379,0.1325,25.85,19.16
422774,ga,ghassan-a.nl,2012.0,electrical/electronic manufacturing,501 - 1000,amsterdam, noord-holland, netherlands,netherlands,linkedin.com/company/ga_2,291,308,3.7,63,86,8,AIRG,100360000.0,65620000.00000001,46.83,51.75,1.92,1.69,2.11,1.11,13.71,0.036000000000000004,0.0605,0.0421,0.046799999999999994,59270000.0,6.14,-0.168,26510000.0,4790000.0,2140000.0,0.22,NaN,33870000.0,3.49,NaN,NaN,3490000.0,2800000.0,1.98,-0.20829999999999999,0.1325,17.25,8.81
3913665,edwards,edwardsvacuum.com,1919.0,semiconductors,1001 - 5000,crawley, west sussex, united kingdom,united kingdom,linkedin.com/company/edwards,1163,2850,3.9,63,32,10,EW,50550000000.0,49240000000.0,66.55,39.41,3.44,12.18,13.25,11.86,38.72,0.1864,0.2857,0.1243,0.21559999999999999,4150000000.0000005,19.94,0.207,2780000000.0,1270000000.0,773700000.0,3.64,0.21600000000000003,1360000000.0,6.51,670700000.0,17.58,1070000000.0000001,647920000.0,0.82,0.5632,0.1325,242.6,139.64
4507660,nbt,cashslide.co.kr,2012.0,wireless,51 - 200,seoul, seoul-t'ukpyolsi, south korea,south korea,linkedin.com/company/nbt,46,63,3.4,62,56,11,NBTB,1750000000.0,2150000000.0,14.69,15.6,3.0,4.15,1.6,5.11,NaN,0.2867,0.38420000000000004,0.0126,0.11539999999999999,421040000.0,9.62,0.063,401560000.0,NaN,120710000.0,2.74,0.086,327240000.0,7.47,718570000.0,NaN,151950000.0,NaN,0.84,0.060899999999999996,0.1325,40.93,30.36
5172360,baker,bkrdsn.com,1981.0,graphic design,201 - 500,minneapolis, minnesota, united states,united states,linkedin.com/company/baker,120,157,4.0,62,60,12,BHGE,22670000000.0,NaN,64.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4090000000.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.65,20.09
1702035,dlc,dlcinc.com,2001.0,accounting,501 - 1000,woodland hills, california, united states,united states,linkedin.com/company/dlc,266,561,4.3,61,52,11,DLCR,221680.0,2120000.0,NaN,NaN,NaN,1.38,NaN,13.17,-5.8,-2.4417,-2.3566,-1.3205,NaN,160680.0,0.0,3.322,-81960.0,-364680.0,-392320.0,-0.001,NaN,2990.0,0.0,1990000.0,NaN,-191060.0,-621500.0,1.78,0.0,0.1325,0.0015,0.0004
5852561,amen,amen.fr,1999.0,internet,51 - 200,paris, île-de-france, france,france,linkedin.com/company/amen,25,99,3.5,61,31,6,SBS,8590000000.0,8760000000.0,16.39,NaN,NaN,NaN,1.69,NaN,NaN,0.1913,0.0,0.073,0.1636,NaN,NaN,0.08900000000000001,7000000000.0,NaN,NaN,0.75,1.4980000000000002,NaN,NaN,NaN,62.67,NaN,NaN,0.69,0.6618,0.1325,14.6,6.96
5721513,true,true212.com,2012.0,marketing and advertising,201 - 500,london, london, united kingdom,united kingdom,linkedin.com/company/true,213,256,3.6,61,28,40,TRUE,478620000.0,351380000.0,NaN,-149.67,-1.22,1.35,1.45,0.99,-8.94,-0.1477,-0.1331,-0.068,-0.1557,355290000.0,3.38,-0.032,322420000.0,-39300000.0,-52470000.0,-0.499,NaN,172460000.0,1.62,44720000.0,13.55,16100000.000000002,21840000.0,1.35,-0.5734,0.1325,10.89,3.01
3137164,calvin,calvinapp.com,2012.0,internet,1 - 10,new york, new york, united states,united states,linkedin.com/company/calvin,1,2,4.4,60,106,9,TYCB,97330000.0,18220000.0,21.6,NaN,NaN,5.98,1.23,1.12,NaN,0.2889,0.4623,NaN,NaN,16260000.000000002,5.59,0.05,15880000.0,NaN,4700000.0,1.62,0.037000000000000005,89550000.0,30.92,6690000.0,NaN,5950000.0,NaN,0.27,-0.0438,0.1325,40.0,33.0
3102607,etq,etq.com,1992.0,computer software,201 - 500,farmingdale, new york, united states,united states,linkedin.com/company/etq,234,549,3.0,89,95,32,PETQ,677690000.0,846430000.0,NaN,16.65,0.83,1.02,1.95,1.27,25.34,-0.0059,0.0302,0.022799999999999997,-0.0202,666120000.0,30.11,0.41600000000000004,83290000.0,33409999.999999996,-3940000.0,-0.18,NaN,10460000.0,0.45,282430000.0,84.09,-7670000.0,-32729999.999999996,2.0,-0.2189,0.1325,36.33,21.28
3444414,accion,accion.org,1961.0,financial services,501 - 1000,cambridge, massachusetts, united states,united states,linkedin.com/company/accion,273,1021,3.8,72,159,23,AVAL,8890000000.0,9310000000.0,10.61,8.57,NaN,NaN,1.56,NaN,NaN,0.1789,0.0,0.023399999999999997,0.2094,NaN,NaN,0.145,16710000000000.0,NaN,NaN,0.76,0.193,NaN,NaN,NaN,NaN,NaN,NaN,0.49,0.1531,0.1325,8.64,5.59
3015277,nektar therapeutics,nektar.com,1990.0,pharmaceuticals,501 - 1000,south san francisco, california, united states,united states,linkedin.com/company/nektar-therapeutics,464,1334,3.8,71,114,17,NKTR,3510000000.0,2490000000.0,NaN,-8.07,1.07,29.09,2.35,20.62,-5.95,0.0,-3.5718,-0.1241,-0.2595,120580000.0,0.69,0.052000000000000005,1170000000.0,-418040000.0,-425440000.0,-2.44,NaN,1500000000.0,8.5,402670000.0,27.05,-321010000.0,-207730000.0,2.6,-0.4673,0.1325,47.11,15.64
585413,genie,genie.co.il,2000.0,computer & network security,51 - 200,giv'at shmuel, tel aviv, israel,israel,linkedin.com/company/genie,38,54,2.8,65,54,11,GNE,218980000.0,185340000.0,14.95,24.06,NaN,0.74,2.73,0.63,21.66,0.0557,0.0181,0.023700000000000002,0.17679999999999998,296100000.0,11.2,0.193,76550000.0,8560000.0,15000000.0,0.55,-0.113,38830000.0,1.45,3420000.0,3.89,15070000.0,5330000.0,1.38,0.22089999999999999,0.1325,11.98,5.7
3912965,trx,trx.com,1988.0,information technology and services,201 - 500,atlanta, georgia, united states,united states,linkedin.com/company/trx,222,908,2.4,61,43,9,LTRX,72650000.0,53970000.0,NaN,10.86,0.93,1.55,1.93,1.15,29.87,-0.0087,0.0286,0.0203,-0.0134,46890000.0,2.17,-0.157,26270000.0,1810000.0,-408000.0,-0.02,NaN,18280000.0,0.8,4000.0,0.01,-1750000.0,-2130000.0,0.73,-0.12,0.1325,4.24,2.34
3073870,nav,nav.no,2006.0,government administration,10001+,oslo, oslo, norway,norway,linkedin.com/company/nav,5639,8059,4.3,61,43,10,AVXL,125830000.0,102460000.0,NaN,-3.73,NaN,NaN,6.99,NaN,NaN,0.0,0.0,-0.7343999999999999,-1.3688,NaN,NaN,NaN,NaN,NaN,-28210000.0,-0.598,NaN,21260000.0,0.4,NaN,NaN,-20050000.0,-9750000.0,2.23,-0.0167,0.1325,4.09,1.25
5841667,hme,hme.com,1971.0,electrical/electronic manufacturing,501 - 1000,poway, california, united states,united states,linkedin.com/company/hme,267,431,3.3,59,45,16,ESTA,484820000.0,493100000.0,NaN,-14.69,NaN,5.93,11.13,6.03,-15.39,-0.5275,-0.4303,-0.1833,-0.7137,81710000.0,3.97,0.40299999999999997,36120000.0,-32040000.0,-43110000.0,-2.09,NaN,42560000.0,2.06,47770000.0,109.05,NaN,NaN,NaN,-0.126,0.1325,30.06,16.55
4626007,toll brothers,tollcareercenter.com,1967.0,real estate,1001 - 5000,horsham, pennsylvania, united states,united states,linkedin.com/company/toll-brothers,2414,5769,3.5,348,769,94,TOL,5630000000.0,8520000000.0,8.49,9.82,-5.35,0.77,1.15,1.17,9.6,0.09570000000000001,0.1137,0.0509,0.14679999999999999,7300000000.0,49.81,-0.077,1500000000.0,888190000.0,698670000.0,4.72,-0.243,836260000.0,5.95,3750000000.0,75.27,698900000.0,464550000.0,0.9,0.3233,0.1325,41.7,29.25
699858,vts,vts.mx,2009.0,computer networking,201 - 500,chihuahua, chihuahua, mexico,mexico,linkedin.com/company/vts,122,131,4.2,58,36,22,ROIC,2080000000.0,3660000000.0,41.94,49.86,6.32,7.02,1.77,12.34,19.67,0.1659,0.3504,0.0218,0.0415,296580000.0,2.61,-0.02,219600000.0,186160000.0,48750000.0,0.43,0.258,6610000.0,0.06,1440000000.0,112.28,131500000.0,113850000.0,0.7,0.0199,0.1325,19.18,15.44
4343101,air canada,aircanada.com,1937.0,airlines/aviation,10001+,montréal, quebec, canada,canada,linkedin.com/company/air-canada,8404,14547,3.5,736,797,678,ACDVF,10020000000.0,9740000000.0,NaN,NaN,NaN,NaN,2.95,NaN,NaN,0.0576,0.0,0.0349,0.2546,NaN,NaN,0.025,4520000000.0,NaN,NaN,1.14,-0.094,NaN,NaN,NaN,231.51,NaN,NaN,0.85,0.8529000000000001,0.1325,38.59,16.48
3024868,global eagle,geemedia.com,2012.0,airlines/aviation,1001 - 5000,marina del rey, california, united states,united states,linkedin.com/company/global-eagle-entertainment,666,1044,2.6,138,162,26,ENT,50140000.0,825810000.0,NaN,-0.4,-0.02,0.08,NaN,1.26,69.33,-0.34600000000000003,-0.11900000000000001,-0.0659,NaN,654580000.0,7.1,0.036000000000000004,137100000.0,11910000.0,-226520000.0,-2.457,NaN,9730000.0,0.1,780280000.0,NaN,-12640000.0,21850000.0,1.16,-0.7343999999999999,0.1325,2.8,0.42
3510864,emtec,emtec-international.com,1997.0,retail,51 - 200,lewis center, ohio, united states,united states,linkedin.com/company/emtec,45,196,3.8,133,1000.0,40,SMTC,3540000000.0,3460000000.0,81.84,28.96,1.63,5.89,5.12,5.74,26.05,0.07339999999999999,0.1447,0.050300000000000004,0.0634,602060000.0,9.12,-0.16,377020000.0,132780000.0,44160000.0,0.65,-0.787,288850000.0,4.34,213670000.0,30.99,139290000.0,104280000.0,1.93,0.0933,0.1325,57.96,39.54
7109286,nilfisk,nilfisk.com,1906.0,machinery,1001 - 5000,copenhagen, capital region, denmark,denmark,linkedin.com/company/nilfisk,1482,3358,3.1,95,81,15,NLFKF,373590000.0,488270000.0,26.39,NaN,NaN,NaN,2.8,NaN,NaN,-0.0019,0.0,0.0575,-0.0128,NaN,NaN,-0.091,442300000.0,NaN,NaN,0.68,-0.518,NaN,NaN,NaN,294.95,NaN,NaN,1.43,-0.6285000000000001,0.1325,48.45,18.0
5303373,ubiquiti networks,ubnt.com,2005.0,telecommunications,501 - 1000,san jose, california, united states,united states,linkedin.com/company/ubiquiti-networks,367,623,3.9,71,68,11,UI,11920000000.0,12240000000.0,40.75,27.68,1.27,9.91,128.6,10.18,27.76,0.2788,0.3605,0.30879999999999996,21.474899999999998,1200000000.0,17.15,0.14300000000000002,535900000.0,440980000.0,335140000.0,4.51,0.145,152150000.0,2.35,668850000.0,NaN,284970000.0,223910000.0,1.24,0.615,0.1325,185.38,0.07
6913120,tokio,tokioidea.com,2014.0,marketing and advertising,11 - 50,medellin, antioquia, colombia,colombia,linkedin.com/company/tokio,7,9,3.4,70,94,19,TKOMF,38310000000.0,38680000000.0,16.87,NaN,NaN,NaN,NaN,NaN,NaN,0.0525,0.0,0.0137,0.07769999999999999,NaN,NaN,-0.004,1360000000000.0,NaN,NaN,NaN,0.10800000000000001,NaN,NaN,NaN,1.56,NaN,NaN,0.7,0.1075,0.1325,54.82,46.51
3412355,field,field.io,2009.0,media production,51 - 200,london, london, united kingdom,united kingdom,linkedin.com/company/field,44,78,4.4,68,46,9,BPR,1240000000.0,17190000000.0,170.45,NaN,NaN,0.79,1.81,10.94,18.69,0.0131,0.2957,0.0151,0.0127,1570000000.0,20.1,-0.253,1480000000.0,919960000.0,8680000.0,0.11,NaN,189210000.0,2.62,14510000000.0,625.72,NaN,NaN,NaN,0.024900000000000002,0.1325,21.19,14.93
239593,1st source,1st-source.com,2010.0,human resources,1 - 10,south bend, indiana, united states,united states,linkedin.com/company/1st-source,3,5,3.7,64,92,12,SRCE,1300000000.0,1560000000.0,14.43,14.39,1.28,4.23,1.6,5.06,NaN,0.29710000000000003,0.40299999999999997,0.0141,0.11560000000000001,307820000.0,11.98,0.09699999999999999,291490000.0,NaN,90930000.0,3.54,0.22899999999999998,156420000.0,6.13,380910000.0,NaN,135330000.0,NaN,1.07,0.0875,0.1325,52.88,38.44
5333038,stamps.com,stamps.com,1996.0,internet,201 - 500,el segundo, california, united states,united states,linkedin.com/company/stamps.com,173,495,3.4,59,95,24,STMP,1470000000.0,1440000000.0,18.9,26.93,1.29,2.54,2.37,2.48,9.85,0.14029999999999998,0.2028,0.0855,0.12789999999999999,581180000.0,33.23,-0.051,460020000.0,146180000.0,81560000.0,4.55,-0.726,143490000.0,8.37,53190000.0,8.55,NaN,NaN,1.11,-0.44530000000000003,0.1325,207.25,32.54
1547062,roger,roger.pl,1991.0,electrical/electronic manufacturing,51 - 200,sztum, pomorskie, poland,poland,linkedin.com/company/roger,44,50,3.2,59,116,6,KR,21690000000.0,41580000000.0,13.48,11.66,2.56,0.18,2.49,0.34,8.07,0.013600000000000001,0.021099999999999997,0.0392,0.20120000000000002,120850000000.0,151.25,0.005,27020000000.0,5150000000.0,1630000000.0,2.01,-0.415,629000000.0,0.79,20620000000.0,238.31,4179999999.9999995,1170000000.0,0.56,-0.1009,0.1325,31.31,20.7
5832129,transforce,transforce.com,1991.0,staffing and recruiting,201 - 500,alexandria, virginia, united states,united states,linkedin.com/company/transforce,241,424,3.7,59,39,4,TFIFF,2680000000.0,2680000000.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0601,0.0,0.066,0.21420000000000003,NaN,NaN,0.013000000000000001,955240000.0,NaN,NaN,NaN,-0.047,NaN,NaN,NaN,151.01,NaN,NaN,1.43,-0.0219,0.1325,34.94,23.96
3922061,raven industries,ravenind.com,1956.0,electrical/electronic manufacturing,501 - 1000,sioux falls, south dakota, united states,united states,linkedin.com/company/raven-industries,339,816,3.6,58,62,16,RAVN,1260000000.0,1210000000.0,33.63,24.46,2.14,3.23,4.01,3.1,19.24,0.09759999999999999,0.12050000000000001,0.08,0.1231,389090000.0,10.79,-0.045,132550000.00000001,62730000.0,37960000.0,1.04,-0.359,69130000.0,1.92,4370000.0,1.39,53460000.0,29440000.0,1.43,-0.2032,0.1325,45.23,27.32
5822059,cal,cal-online.co.il,1978.0,banking,201 - 500,san diego, california, united states,united states,linkedin.com/company/cal_2,180,328,4.2,57,45,6,ACHN,886500000.0,736480000.0,NaN,-8.12,-0.61,NaN,4.08,NaN,-9.31,0.0,0.0,-0.1909,-0.29960000000000003,NaN,NaN,NaN,-50120000.0,-79080000.0,-74570000.0,-0.54,NaN,153690000.0,1.1,2270000.0,1.05,-59980000.0,-33700000.0,1.66,1.3309,0.1325,6.46,1.29
2677948,glory,gloryhq.com,2014.0,sports,51 - 200,seattle, washington, united states,united states,linkedin.com/company/glory,66,72,3.5,57,43,12,EVK,35970000.0,78920000.0,3.69,NaN,NaN,0.08,0.3,0.18,3.84,0.0226,0.0331,0.036699999999999997,0.0876,432450000.0,29.22,-0.127,147350000.0,20550000.0,9750000.0,0.659,-0.331,34530000.0,2.33,77650000.0,65.51,3430000.0,-8770000.0,0.5,-0.36200000000000004,0.1325,4.2,2.35
