Name,Location,Score,reviews,salaries,interviews
b'Intervise Consultants',"b'Rockville, MD'",b'3.5',b'10',b'1',b'--'
b'Drew Child Development',"b'Los Angeles, CA'",b'2.6',b'10',b'3',b'2'
b'Western Industrial',"b'Apache Junction, AZ'",b'3.3',b'10',b'9',b'1'
b'NDRI - New York',"b'New York, NY'",b'4.6',b'10',b'18',b'2'
b'Soho Myriad Art Consulting Firm',"b'Atlanta, GA'",b'2.9',b'10',b'4',b'--'
b'Video Only',"b'Tukwila, WA'",b'3.9',b'10',b'9',b'--'
b'Lurie',"b'Minneapolis, MN'",b'4.1',b'10',b'42',b'2'
b'Development Guild DDI',"b'Brookline, MA'",b'3.9',b'10',b'6',b'--'
b'Asian American Civic Association',"b'Boston, MA'",b'2.1',b'10',b'13',b'3'
b'NYC Information Technology & Telecommunications',"b'New York, NY'",b'2.5',b'10',b'13',b'3'
b'U.S. Ski and Snowboard Association',"b'Park City, UT'",b'2.9',b'10',b'13',b'3'
b'SearchPath International',"b'Cleveland, OH'",b'4.5',b'10',b'1',b'--'
b'We Are Blood',"b'Austin, TX'",b'4.1',b'10',b'9',b'2'
b'Keystone Industries',"b'Dayton, OH'",b'3.0',b'10',b'6',b'1'
b'Food Outlet',"b'Anniston, AL'",b'3.1',b'10',b'7',b'--'
b'Blackman Kallick',"b'Chicago, IL'",b'3.4',b'10',b'25',b'2'
b'Robert Mondavi Winery',"b'Oakville, CA'",b'3.6',b'10',b'2',b'1'
b'King Fish Media',"b'Beverly, MA'",b'4.3',b'10',b'--',b'2'
b'Gonzalez',"b'Pontiac, MI'",b'3.8',b'10',b'4',b'1'
"b""Copperfield's""","b'Sebastopol, CA'",b'2.9',b'10',b'11',b'--'
"b""Ninfa's""","b'Houston, TX'",b'3.3',b'10',b'9',b'1'
b'Transportation',"b'Pueblo, CO'",b'3.2',b'10',b'13',b'1'
b'Cobb',"b'Marietta, GA'",b'3.2',b'10',b'6',b'2'
b'The',"b'San Francisco, CA'",b'4.4',b'10',b'2',b'3'
b'Hawaii',"b'Honolulu, HI'",b'3.5',b'10',b'5',b'2'
b'Delap',"b'Lake Oswego, OR'",b'4.5',b'10',b'6',b'5'
b'Carolina',"b'Columbia, SC'",b'3.3',b'10',b'4',b'2'
b'Jefferson',"b'East Hartford, CT'",b'2.7',b'10',b'12',b'3'
b'Ottaway',"b'Troy, MI'",b'2.7',b'10',b'2',b'2'
b'McKing Consulting Corporation',"b'Fairfax, VA'",b'4.5',b'10',b'20',b'2'
"b'IE Discovery, inc'","b'Austin, TX'",b'2.4',b'10',b'5',b'--'
b'Camp Cody',"b'Freedom, NH'",b'4.3',b'10',b'4',b'--'
b'Paramount Unified School District',"b'Paramount, CA'",b'3.1',b'10',b'9',b'1'
b'Appleton Area School District',"b'Appleton, WI'",b'3.9',b'10',b'11',b'3'
b'MB Real Estate',"b'Chicago, IL'",b'3.3',b'10',b'16',b'2'
b'Automotive Credit Corporation',"b'Southfield, MI'",b'4.1',b'10',b'8',b'--'
b'TelSpan',"b'Indianapolis, IN'",b'2.7',b'10',b'2',b'1'
b'Woodland School District 50',"b'Gurnee, IL'",b'3.8',b'10',b'5',b'3'
b'iWin Inc',"b'San Francisco, CA'",b'3.8',b'10',b'25',b'1'
b'Carey',"b'Marion, IN'",b'2.8',b'10',b'7',b'2'
b'Columbia',"b'Columbia, MD'",b'2.3',b'10',b'2',b'1'
b'Mecklenburg',"b'Huntersville, NC'",b'3.1',b'10',b'11',b'5'
b'Virginia',"b'Chesterfield, VA'",b'3.5',b'10',b'8',b'--'
b'Denver',"b'Richmond, VA'",b'2.9',b'10',b'14',b'3'
b'Lee County Sheriff - Florida',"b'Fort Myers, FL'",b'3.5',b'10',b'10',b'1'
b'Collier County Sheriff',"b'Naples, FL'",b'4.2',b'10',b'6',b'1'
b'South Carolina Law Enforcement Division',"b'Columbia, SC'",b'4.0',b'10',b'7',b'3'
b'Freehold Regional High School District',"b'Englishtown, NJ'",b'4.1',b'10',b'6',b'1'
b'Toms River Regional School District',"b'Toms River, NJ'",b'3.2',b'10',b'12',b'--'
b'Arlington Heights School District',"b'Arlington Heights, IL'",b'4.0',b'10',b'7',b'1'
b'Manhattan Beach USD',"b'Manhattan Beach, CA'",b'3.7',b'10',b'11',b'--'
b'Santee School District',"b'Santee, CA'",b'4.7',b'10',b'5',b'2'
b'Newark USD',"b'Newark, CA'",b'3.4',b'10',b'9',b'--'
b'Redwood City School District',"b'Redwood City, CA'",b'3.4',b'10',b'28',b'3'
b'Los Altos Elementary School District',"b'Los Altos, CA'",b'4.0',b'10',b'9',b'1'
b'Berryessa Union School District',"b'San Jose, CA'",b'3.1',b'10',b'17',b'4'
b'Tahoma School District',"b'Maple Valley, WA'",b'4.0',b'10',b'6',b'2'
b'Cup A Joe',"b'Chapel Hill, NC'",b'2.9',b'10',b'4',b'1'
b'Coldstream Laboratories Inc',"b'Lexington, KY'",b'2.2',b'10',b'14',b'3'
b'Surdex Co.',"b'Chesterfield, MO'",b'3.3',b'10',b'7',b'1'
b'Defense Information School',"b'Fort Meade, MD'",b'3.8',b'10',b'1',b'--'
b'JM Brennan Inc',"b'Milwaukee, WI'",b'4.2',b'10',b'3',b'--'
b'Government Finance Officers Association',"b'Chicago, IL'",b'3.5',b'10',b'6',b'1'
b'Franciscan Sisters of Chicago',"b'Lemont, IL'",b'3.5',b'10',b'9',b'2'
b'FreshAddress',"b'Newton, MA'",b'4.7',b'10',b'4',b'--'
b'Ouray Sportswear',"b'Denver, CO'",b'3.3',b'10',b'11',b'4'
"b'Stearns Bank, NA'","b'Saint Cloud, MN'",b'2.8',b'10',b'15',b'1'
"b'Tallgrass Technologies, LLC'","b'Lenexa, KS'",b'2.0',b'10',b'7',b'2'
b'Starkmedia',"b'Milwaukee, WI'",b'3.1',b'10',b'5',b'1'
b'Billings Public Schools',"b'Billings, MT'",b'4.2',b'10',b'9',b'2'
b'Yottamark',"b'Redwood City, CA'",b'2.5',b'10',b'9',b'2'
b'C2 Research',"b'Roseville, CA'",b'3.8',b'10',b'8',b'4'
b'Stripes Group',"b'New York, NY'",b'4.6',b'10',b'6',b'8'
b'Cornerstone Academy',"b'Westerville, OH'",b'3.1',b'10',b'9',b'3'
b'CLS',"b'Omaha, NE'",b'3.8',b'10',b'10',b'5'
b'Container',"b'Aston, PA'",b'3.1',b'10',b'11',b'2'
b'ProModel',"b'Orem, UT'",b'3.6',b'10',b'14',b'3'
b'San',"b'San Luis Obispo, CA'",b'4.1',b'10',b'5',b'1'
b'Gevo',"b'Arlington, VA'",b'2.2',b'10',b'5',b'--'
b'Maine',"b'Englewood, CO'",b'2.4',b'10',b'28',b'3'
b'Robert',"b'Gardiner, ME'",b'3.1',b'10',b'8',b'1'
b'Enterprise',"b'Chicago, IL'",b'3.5',b'10',b'14',b'1'
b'MTN Capital Partners',"b'New York, NY'",b'3.8',b'10',b'1',b'4'
b'Leisure Arts',"b'Little Rock, AR'",b'2.9',b'10',b'7',b'--'
b'ViewPoint Financial',"b'Plano, TX'",b'3.2',b'10',b'125',b'--'
b'Carnegie Foundation',"b'Stanford, CA'",b'2.7',b'10',b'13',b'5'
b'SNVC',"b'Fairfax, VA'",b'3.0',b'10',b'4',b'2'
b'South Coast Plaza',"b'Costa Mesa, CA'",b'3.3',b'10',b'4',b'2'
b'Chicago Yacht Club',"b'Chicago, IL'",b'3.8',b'10',b'6',b'1'
b'Rite Track Equipment Services',"b'West Chester, OH'",b'2.3',b'10',b'6',b'--'
b'Hunt Refining Company',"b'Tuscaloosa, AL'",b'3.6',b'10',b'11',b'2'
b'Ohio Mulch',"b'Columbus, OH'",b'2.0',b'10',b'4',b'4'
b'Visual Business Solutions',"b'Middleton, WI'",b'3.2',b'10',b'3',b'--'
b'AmerAssist',"b'Westerville, OH'",b'3.3',b'10',b'2',b'4'
b'Lyon County School District',"b'Yerington, NV'",b'3.5',b'10',b'9',b'3'
b'The Hockaday School',"b'Dallas, TX'",b'5.0',b'10',b'6',b'1'
b'Pro Look Sports',"b'Orem, UT'",b'4.7',b'10',b'2',b'--'
b'West Hartford Public Schools',"b'West Hartford, CT'",b'4.0',b'10',b'7',b'2'
b'Brammo',"b'Talent, OR'",b'1.8',b'10',b'8',b'1'
b'Oaks Amusement Park',"b'Portland, OR'",b'3.3',b'10',b'8',b'1'
b'East Bay SPCA',"b'Oakland, CA'",b'4.5',b'10',b'10',b'3'
b'Hedrick Gardner',"b'Charlotte, NC'",b'4.3',b'10',b'16',b'5'
"b'Scott County, Minnesota'","b'Nashua, NH'",b'3.5',b'10',b'6',b'1'
b'Lovering Auto Group',"b'Chicago, IL'",b'3.5',b'10',b'4',b'--'
b'Foster and Garbus',"b'Bellaire, TX'",b'2.6',b'10',b'11',b'2'
b'monogram group',"b'Baton Rouge, LA'",b'3.6',b'10',b'5',b'4'
b'The Mad Potter',"b'Minneapolis, MN'",b'2.9',b'10',b'8',b'1'
b'Santa Maria Community Services',"b'Fairborn, OH'",b'3.8',b'10',b'6',b'1'
b'Shasta Industries',"b'Phoenix, AZ'",b'2.9',b'10',b'5',b'3'
b'Sunsations',"b'Oxford, MS'",b'3.2',b'10',b'8',b'--'
"b'Spectrum for Living, Inc.'","b'River Vale, NJ'",b'2.4',b'10',b'13',b'--'
b'Diamond Staffing',"b'Lenexa, KS'",b'2.5',b'10',b'3',b'2'
b'JCDS',"b'Stamford, CT'",b'3.2',b'10',b'6',b'--'
b'Suncoast Beverage Sales',"b'Colorado Springs, CO'",b'3.2',b'10',b'6',b'--'
b'K2 Advisors',"b'Los Angeles, CA'",b'3.6',b'10',b'14',b'2'
b'Doss Aviation',"b'PAGNY SUR MEUSE, France'",b'2.7',b'10',b'11',b'2'
b'Flying Star Cafe',"b'Albuquerque, NM'",b'3.2',b'10',b'6',b'--'
b'Central Wisconsin Center',"b'Madison, WI'",b'3.5',b'10',b'7',b'--'
b'Texas Corral',"b'Martinsville, IN'",b'2.5',b'10',b'9',b'1'
b'AEEC',"b'Reston, VA'",b'2.9',b'10',b'10',b'3'
b'Venyu',"b'Gonzales, LA'",b'2.7',b'10',b'7',b'--'
"b'City of Redwood City, California'","b'Redwood City, CA'",b'3.9',b'10',b'7',b'4'
b'Lake Business Products',"b'Eastlake, OH'",b'3.2',b'10',b'5',b'--'
b'PCE Pacific',"b'Bothell, WA'",b'3.5',b'10',b'5',b'2'
b'Cafe Services',"b'Manchester, NH'",b'2.9',b'10',b'9',b'1'
b'Worcester Public Library',"b'Worcester, MA'",b'3.2',b'10',b'4',b'1'
b'Cornerstone Advisors',"b'Bellevue, WA'",b'4.3',b'10',b'14',b'2'
b'Family Resources',"b'Davenport, IA'",b'2.8',b'10',b'10',b'2'
b'Institute for Corporate Productivity',"b'Seattle, WA'",b'3.6',b'10',b'3',b'2'
b'Solutionz',"b'Los Angeles, CA'",b'4.3',b'10',b'10',b'1'
b'Clayton Center',"b'Jonesboro, GA'",b'2.7',b'10',b'6',b'1'
b'Charter Brokerage',"b'Norwalk, CT'",b'3.6',b'10',b'9',b'3'
b'Avue Technologies',"b'University Place, WA'",b'1.3',b'10',b'8',b'1'
b'Corcoran Management Company',"b'Braintree, MA'",b'3.8',b'10',b'13',b'2'
b'Global Gaming Group',"b'Las Vegas, NV'",b'2.2',b'10',b'10',b'--'
"b'The Partnership for Families, Children, and Adults'","b'Chattanooga, TN'",b'4.0',b'10',b'6',b'2'
b'Kentucky Center for the Arts',"b'Louisville, KY'",b'4.3',b'10',b'6',b'3'
b'Dynamic Brands',"b'Richmond, VA'",b'2.8',b'10',b'6',b'1'
b'Universal Endeavors',"b'Fort Worth, TX'",b'3.8',b'10',b'6',b'15'
b'Alfred Williams',"b'Raleigh, NC'",b'3.1',b'10',b'11',b'1'
b'Wireless To Go',"b'Renton, WA'",b'1.8',b'10',b'9',b'--'
b'The RMH Group',"b'Denver, CO'",b'4.0',b'10',b'11',b'2'
b'Cator Ruma',"b'Lakewood, CO'",b'3.9',b'10',b'9',b'2'
b'Milestone Systems Inc',"b'Minneapolis, MN'",b'3.2',b'10',b'8',b'1'
b'TABcom',"b'Hazle Township, PA'",b'2.7',b'10',b'5',b'4'
"b'Perception Programs, INC'","b'Willimantic, CT'",b'2.9',b'10',b'6',b'2'
b'Materials Management Microsystems',"b'Mequon, WI'",b'4.2',b'10',b'13',b'4'
b'Boston Higashi School',"b'Randolph, MA'",b'3.2',b'10',b'57',b'--'
b'Alex Products',"b'Ridgeville Corners, OH'",b'2.9',b'10',b'9',b'1'
b'Mercury Print Productions',"b'Rochester, NY'",b'3.2',b'10',b'8',b'1'
b'MicroDental Laboratories',"b'Dublin, CA'",b'3.3',b'10',b'12',b'--'
b'Wood Rodgers',"b'Sacramento, CA'",b'4.4',b'10',b'20',b'3'
b'Samuel U. Rodgers CHC',"b'Kansas City, MO'",b'3.1',b'10',b'4',b'--'
b'Keefe McCullough & CPA',"b'Fort Lauderdale, FL'",b'4.0',b'10',b'9',b'1'
b'Credit Union West',"b'Glendale, AZ'",b'4.0',b'10',b'11',b'1'
b'BioCentury Publications',"b'Redwood City, CA'",b'2.7',b'10',b'16',b'2'
b'InstyMeds',"b'Eden Prairie, MN'",b'3.9',b'10',b'6',b'1'
b'NEW',"b'New York, NY'",b'2.3',b'10',b'6',b'--'
b'Blair',"b'Louisville, KY'",b'3.0',b'10',b'12',b'3'
b'Jewish',"b'Blairstown, NJ'",b'3.4',b'10',b'4',b'1'
b'7thOnline.com',"b'San Francisco, CA'",b'3.9',b'10',b'12',b'--'
b'DME',"b'New York, NY'",b'3.3',b'10',b'14',b'6'
b'Luxury',"b'Madison Heights, MI'",b'2.6',b'10',b'10',b'1'
b'WennSoft',"b'Playa Vista, CA'",b'3.5',b'10',b'13',b'2'
b'Acme',"b'New Berlin, WI'",b'2.9',b'10',b'11',b'3'
b'Three Rivers Health',"b'Three Rivers, MI'",b'3.2',b'10',b'14',b'1'
b'Albert Kahn Associates',"b'Detroit, MI'",b'3.7',b'10',b'14',b'--'
b'Farallon Capital Management',"b'San Francisco, CA'",b'4.1',b'10',b'19',b'3'
b'Agar Corp',"b'Houston, TX'",b'3.0',b'10',b'27',b'3'
b'The Modal Shop',"b'Cincinnati, OH'",b'4.5',b'10',b'15',b'2'
b'Weather Underground',"b'Atlanta, GA'",b'3.8',b'10',b'12',b'--'
b'Flexible Lifeline Systems',"b'Houston, TX'",b'2.9',b'10',b'17',b'1'
b'MortgageFlex Systems',"b'Jacksonville, FL'",b'4.2',b'10',b'4',b'1'
b'Argos Therapeutics',"b'Durham, NC'",b'4.2',b'10',b'9',b'--'
b'Gainesville City School System',"b'Gainesville, GA'",b'3.7',b'10',b'20',b'--'
b'Baron Services',"b'Huntsville, AL'",b'3.3',b'10',b'12',b'3'
b'Maxim Lighting International',"b'City of Industry, CA'",b'3.8',b'10',b'14',b'1'
b'Heritage Behavioral Health Center',"b'Decatur, IL'",b'3.2',b'10',b'4',b'--'
b'Maritime Telecommunications Network',"b'Hollywood, FL'",b'3.0',b'10',b'17',b'1'
b'Nashville Sounds Baseball Club',"b'Nashville, TN'",b'2.9',b'10',b'10',b'1'
b'InterKnowlogy',"b'Carlsbad, CA'",b'4.6',b'10',b'5',b'1'
b'The Principia',"b'Des Peres, MO'",b'4.4',b'10',b'21',b'2'
b'The Shipley School',"b'Bryn Mawr, PA'",b'3.8',b'10',b'14',b'--'
b'VCBO Architecture',"b'Salt Lake City, UT'",b'4.4',b'10',b'11',b'1'
b'Four51',"b'Minneapolis, MN'",b'3.4',b'10',b'7',b'1'
b'Four',"b'Logansport, IN'",b'3.0',b'10',b'17',b'3'
b'Silver',"b'Greenwich, CT'",b'3.9',b'10',b'18',b'5'
b'Chernoff',"b'Uniondale, NY'",b'3.5',b'10',b'9',b'2'
b'XA',"b'Fairfax, VA'",b'3.3',b'10',b'6',b'--'
b'Purdue',"b'West Lafayette, IN'",b'4.1',b'10',b'9',b'2'
b'Spicer',"b'Saginaw, MI'",b'3.6',b'10',b'14',b'1'
b'Avon',"b'Avon, IN'",b'4.3',b'10',b'12',b'1'
b'Hunsaker',"b'Irvine, CA'",b'3.0',b'10',b'22',b'2'
b'Rubino',"b'Bethesda, MD'",b'3.3',b'10',b'13',b'4'
b'Coldstream',"b'Bellevue, WA'",b'3.2',b'10',b'6',b'--'
b'Currey',"b'Brentwood, TN'",b'3.4',b'10',b'12',b'--'
b'Greenwich',"b'New York, NY'",b'2.9',b'10',b'9',b'1'
b'Quail',"b'Carmel, CA'",b'3.8',b'10',b'9',b'--'
b'Patton',"b'New Prague, MN'",b'2.9',b'10',b'8',b'--'
b'Smith-Kettlewell',"b'Gaithersburg, MD'",b'3.6',b'10',b'18',b'1'
b'Jamboree',"b'San Diego, CA'",b'4.2',b'10',b'6',b'1'
b'Stason',"b'San Francisco, CA'",b'2.7',b'10',b'15',b'--'
b'Greenstein Rogoff Olsen & Co',"b'Fremont, CA'",b'3.7',b'10',b'20',b'2'
b'Dearborn County Hospital',"b'Lawrenceburg, IN'",b'2.7',b'10',b'12',b'1'
b'Trevor Day School',"b'New York, NY'",b'4.0',b'10',b'7',b'1'
b'Perelson Weiner',"b'New York, NY'",b'3.1',b'10',b'10',b'1'
b'Biosafe Systems',"b'East Hartford, CT'",b'2.8',b'10',b'10',b'2'
b'Guild For Exceptional Children',"b'Brooklyn, NY'",b'3.5',b'10',b'12',b'5'
b'Integrated Analytical Labs',"b'Randolph, NJ'",b'2.4',b'10',b'18',b'1'
b'Kisinger Campo',"b'Tampa, FL'",b'4.4',b'10',b'9',b'2'
b'Saga Musical Instruments',"b'South San Francisco, CA'",b'2.8',b'10',b'10',b'2'
b'Scanbuy',"b'New York, NY'",b'3.8',b'10',b'32',b'--'
b'Tobinworld',"b'Glendale, CA'",b'1.7',b'10',b'125',b'2'
b'United Medical Laboratories',"b'MC Lean, VA'",b'2.0',b'10',b'11',b'4'
b'Air Tiger Express (USA)',"b'Springfield Gardens, 061'",b'1.5',b'10',b'38',b'--'
b'Stephen Einstein & Associates P.C.',"b'New York, NY'",b'2.3',b'10',b'6',b'1'
b'A. Morton Thomas and Associates',"b'Rockville, MD'",b'4.2',b'10',b'19',b'4'
b'San Mateo County Office of Education',"b'Redwood City, CA'",b'3.4',b'10',b'9',b'2'
b'AER Manufacturing',"b'Carrollton, TX'",b'3.1',b'10',b'10',b'--'
b'AccountNow',"b'San Ramon, CA'",b'2.2',b'10',b'18',b'3'
b'IFB Solutions',"b'Winston Salem, NC'",b'3.5',b'10',b'15',b'--'
b'Tucson Embedded Systems',"b'Tucson, AZ'",b'2.5',b'10',b'13',b'1'
b'Arizona Kidney Disease & Hypertension Center',"b'Phoenix, AZ'",b'2.4',b'10',b'18',b'--'
b'Pecan Deluxe Candy Company',"b'Dallas, TX'",b'3.6',b'10',b'13',b'3'
b'Transparent Container',"b'Addison, IL'",b'3.1',b'10',b'10',b'2'
b'Landau Associates',"b'Edmonds, WA'",b'4.0',b'10',b'27',b'--'
b'Grosslight Insurance',"b'Los Angeles, CA'",b'1.5',b'10',b'7',b'1'
b'KS Engineers P.C.',"b'Newark, NJ'",b'4.3',b'10',b'22',b'--'
b'Randolph County Schools',"b'Cuthbert, GA'",b'3.2',b'10',b'23',b'--'
b'Quincy Public Schools',"b'Quincy, MA'",b'3.4',b'10',b'12',b'2'
b'OPENonline',"b'Columbus, OH'",b'2.0',b'10',b'5',b'1'
b'Somat Engineering',"b'Detroit, MI'",b'3.9',b'10',b'22',b'--'
b'Petroleum Coordinators',"b'Lafayette, LA'",b'4.0',b'10',b'14',b'1'
b'Comunidades Latinas Unidas En Servicio - CLUES',"b'Saint Paul, MN'",b'2.9',b'10',b'12',b'2'
b'SVT Associates',"b'Eden Prairie, MN'",b'2.6',b'10',b'112',b'1'
b'Goodman Real Estate',"b'Seattle, WA'",b'4.3',b'10',b'13',b'--'
b'Veracity Consulting',"b'Suwanee, GA'",b'2.6',b'10',b'80',b'2'
b'Phytel',"b'Dallas, TX'",b'3.6',b'10',b'30',b'1'
b'Bluefield Regional Medical Center',"b'Bluefield, WV'",b'2.9',b'10',b'13',b'1'
b'Narconon',"b'Los Angeles, CA'",b'3.0',b'10',b'1',b'1'
b'Jedwards',"b'Braintree, MA'",b'1.8',b'10',b'11',b'4'
b'Sturgis Hospital',"b'Sturgis, MI'",b'1.7',b'10',b'6',b'--'
b'Gravity Tank',"b'Chicago, IL'",b'3.9',b'10',b'30',b'2'
b'AngstromAdvance',"b'Stoughton, MA'",b'3.9',b'10',b'3',b'2'
b'A2Q2',"b'San Jose, CA'",b'2.8',b'10',b'20',b'2'
b'Forward Slope',"b'San Diego, CA'",b'3.9',b'10',b'44',b'1'
b'Brereton Architects',"b'San Francisco, CA'",b'3.2',b'10',b'10',b'2'
b'Baby Trend',"b'Ontario, CA'",b'1.1',b'10',b'18',b'3'
b'Stowe Mountain Resort',"b'Stowe, VT'",b'3.5',b'10',b'9',b'1'
b'WTI (Webworld Technologies)',"b'Fairfax, VA'",b'5.0',b'10',b'3',b'1'
b'AKT Corp',"b'Iselin, NJ'",b'4.4',b'10',b'334',b'--'
b'Campagna Center',"b'Alexandria, VA'",b'3.6',b'10',b'6',b'1'
b'Client Resources',"b'Omaha, NE'",b'3.8',b'10',b'16',b'1'
b'WEBSTER HALL',"b'New York, NY'",b'3.9',b'10',b'6',b'1'
b'Albert A WEBB Assoc',"b'Riverside, CA'",b'3.4',b'10',b'26',b'4'
b'KS&Co',"b'Irvine, CA'",b'4.3',b'10',b'26',b'10'
b'Schwing America',"b'North Oaks, MN'",b'3.9',b'10',b'10',b'1'
b'Rule Joy Trammell + Rubio',"b'Atlanta, GA'",b'3.7',b'10',b'17',b'2'
b'Milliman Care Guidelines',"b'Seattle, WA'",b'3.3',b'10',b'31',b'1'
b'CLASSIC SECURITY',"b'New York, NY'",b'3.6',b'10',b'12',b'3'
b'Richards Kibbe & Orbe',"b'New York, NY'",b'3.1',b'10',b'23',b'4'
b'One Eighteen Advertising',"b'Los Angeles, CA'",b'2.9',b'10',b'11',b'1'
b'EASE',"b'Mission Viejo, CA'",b'3.8',b'10',b'6',b'2'
b'Berkeley Advanced Biomaterials',"b'Berkeley, CA'",b'3.4',b'10',b'3',b'--'
b'Scientific Calibration',"b'Cary, NC'",b'2.4',b'10',b'10',b'1'
b'Jennersville Hospital',"b'West Grove, PA'",b'2.6',b'10',b'9',b'1'
b'Empact-Suicide Prevention Center',"b'Tempe, AZ'",b'2.0',b'10',b'11',b'1'
b'Kythera Biopharmaceuticals',"b'Westlake Village, CA'",b'4.5',b'10',b'7',b'4'
b'Nor-Cal Products',"b'Yreka, CA'",b'2.8',b'10',b'11',b'2'
b'Meds for Vets',"b'Sandy, UT'",b'3.2',b'10',b'6',b'--'
b'South Coast Repertory',"b'Costa Mesa, CA'",b'3.0',b'10',b'7',b'1'
b'Families Usa Foundation',"b'Washington, DC'",b'4.0',b'10',b'17',b'2'
b'Hewitt',"b'New York, NY'",b'2.7',b'10',b'6',b'--'
b'Precision',"b'Sandy, UT'",b'2.9',b'10',b'14',b'1'
b'Cibus',"b'San Diego, CA'",b'3.4',b'10',b'26',b'3'
b'Sepax',"b'Newark, DE'",b'4.0',b'10',b'24',b'2'
b'Nanomech',"b'Springdale, AR'",b'2.0',b'10',b'15',b'1'
b'Pediatric',"b'Torrance, CA'",b'3.8',b'10',b'20',b'2'
b'Holton-Arms',"b'Bethesda, MD'",b'3.9',b'10',b'18',b'--'
b'Aqua',"b'Honolulu, HI'",b'2.4',b'10',b'34',b'3'
b'American',"b'Scottsdale, AZ'",b'2.7',b'10',b'19',b'2'
b'Vanderheyden',"b'Wynantskill, NY'",b'2.8',b'10',b'5',b'1'
b'Zandex Health Care Corp',"b'Zanesville, OH'",b'2.9',b'10',b'7',b'--'
b'5+design',"b'Hollywood, CA'",b'3.2',b'10',b'45',b'2'
b'Chinatown Community Development Center',"b'San Francisco, CA'",b'3.6',b'10',b'8',b'5'
b'Euclid Systems Corp',"b'Herndon, VA'",b'2.7',b'10',b'9',b'1'
b'Free Country',"b'New York, NY'",b'2.2',b'10',b'8',b'6'
b'Internal Medicine Associates',"b'Wallingford, CT'",b'3.1',b'10',b'14',b'1'
b'Mercy Center',"b'Bronx, NY'",b'3.5',b'10',b'5',b'--'
b'One Industries',"b'San Diego, CA'",b'2.8',b'10',b'4',b'1'
b'Property ID Corp',"b'Los Angeles, CA'",b'2.6',b'10',b'10',b'2'
b'United Community Health Center',"b'Green Valley, AZ'",b'2.6',b'10',b'6',b'2'
b'Distek Integration',"b'Carthage, IL'",b'4.5',b'10',b'24',b'--'
b'OpenCrowd',"b'New York, NY'",b'3.7',b'10',b'14',b'5'
b'Edun',"b'New York, NY'",b'3.7',b'10',b'8',b'1'
b'Trancos',"b'Pleasanton, CA'",b'2.4',b'10',b'16',b'1'
b'Tri-County Animal Rescue',"b'Boca Raton, FL'",b'3.3',b'10',b'8',b'--'
b'Duce Construction Corp',"b'Brooklyn, NY'",b'2.8',b'10',b'20',b'--'
b'Sharpedge Solutions',"b'Lombard, IL'",b'4.7',b'10',b'156',b'1'
b'hwashin america corp.',"b'Greenville, AL'",b'1.5',b'10',b'24',b'1'
b'Carson Wealth Management Group',"b'Omaha, NE'",b'4.7',b'10',b'7',b'1'
b'Center for Pan Asian Community Services (CPAC)',"b'Atlanta, GA'",b'2.9',b'10',b'20',b'3'
b'Freedom Scientific',"b'Clearwater, FL'",b'2.3',b'10',b'17',b'3'
b'JPC Architects',"b'Bellevue, WA'",b'3.7',b'10',b'10',b'3'
b'R W Beckett Corp',"b'North Ridgeville, OH'",b'4.3',b'10',b'10',b'2'
b'CUNY-TV',"b'New York, NY'",b'3.2',b'10',b'23',b'1'
b'Eckroth Planning Group',"b'Chicago, IL'",b'3.4',b'10',b'10',b'5'
b'Gravitant',"b'Austin, TX'",b'2.9',b'10',b'44',b'4'
b'Dekker/Perich/Sabatini',"b'Albuquerque, NM'",b'4.1',b'10',b'11',b'1'
b'Mariner Investment Group',"b'Harrison, NY'",b'4.0',b'10',b'34',b'3'
b'Archdiocese of Atlanta',"b'Smyrna, GA'",b'4.6',b'10',b'27',b'--'
b'TekVista',"b'Fremont, CA'",b'4.7',b'10',b'146',b'2'
b'Gateway',"b'Secaucus, NJ'",b'2.8',b'10',b'59',b'1'
b'Well',"b'Laredo, TX'",b'3.3',b'10',b'19',b'--'
b'Seeo',"b'Bellevue, WA'",b'3.5',b'10',b'6',b'--'
b'Envia',"b'Jersey City, NJ'",b'1.5',b'10',b'23',b'4'
b'Microgreen',"b'Hayward, CA'",b'4.1',b'10',b'25',b'3'
b'Benefit',"b'Newark, CA'",b'4.1',b'10',b'20',b'1'
b'Comforce',"b'Arlington, WA'",b'3.3',b'10',b'4',b'1'
b'Care',"b'Rochester, NY'",b'3.4',b'10',b'11',b'1'
b'P&R Dental Strategies',"b'Hamilton, NJ'",b'4.6',b'10',b'6',b'2'
b'WorldStage',"b'New York, NY'",b'3.4',b'10',b'13',b'1'
b'frankfurt short bruza associates pc',"b'Oklahoma City, OK'",b'3.7',b'10',b'12',b'5'
b'Indian Health Center of SCV',"b'San Jose, CA'",b'3.7',b'10',b'10',b'1'
b'Kiz Toys',"b'Alpharetta, GA'",b'2.0',b'10',b'19',b'1'
b'Uchiyama America',"b'Goldsboro, NC'",b'2.6',b'10',b'16',b'3'
b'Springfield City Schools',"b'Springfield, OH'",b'3.2',b'10',b'19',b'2'
b'Straight And Narrow',"b'Paterson, NJ'",b'2.5',b'10',b'12',b'3'
b'BodyVibe',"b'Norwalk, CT'",b'2.8',b'10',b'4',b'--'
b'Ozarks Coca Cola/Dr Pepper Bottling Company',"b'Springfield, MO'",b'2.5',b'10',b'12',b'--'
